window,phi
0.02 0.02 0.02 0.03 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.21 0.63 0.76 0.49 0.61 0.77 0.84 0.84 0.57 0.67 0.84 0.99 1.00 1.00,0.6785035946963275
0.02 0.02 0.03 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.21 0.63 0.76 0.49 0.61 0.77 0.84 0.84 0.57 0.67 0.84 0.99 1.00 1.00 1.00,0.6136032175032989
0.00 0.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.01 0.01 0.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,0.09084308475795211
0.02 0.02 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.00 0.01,0.006733942192769571
0.02 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.00 0.01 0.00,0.9795928361534407
0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.00 0.01 0.00 0.00,0.9744378899483204
0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.00 0.01 0.00 0.00 0.00 0.00 0.01 0.00,0.7947088202713645
0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.00 0.01 0.00 0.00 0.00 0.00 0.01 0.00 0.00,0.7235453701172361
0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.00 0.01 0.00 0.00 0.00 0.00 0.01,0.11750254585673647
0.07 0.08 0.08 0.08 0.07 0.07 0.06 0.07 0.07 0.07 0.06 0.07 0.07 0.07 0.06 0.07 0.07 0.07 0.06 0.05 0.05 0.05 0.12 0.88 0.90,0.9972095328970347
0.08 0.08 0.08 0.07 0.07 0.06 0.07 0.07 0.07 0.06 0.07 0.07 0.07 0.06 0.07 0.07 0.07 0.06 0.05 0.05 0.05 0.12 0.88 0.90 0.84,0.9637483607799349
0.02 0.03 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.21 0.63 0.76 0.49 0.61 0.77 0.84 0.84 0.57 0.67 0.84 0.99 1.00 1.00 1.00 1.00,0.5529041446978096
0.02 0.04 0.03 0.03 0.02 0.03 0.02 0.02 0.02 0.02 0.01 0.02 0.02 0.03 0.03 0.03 0.02 0.02 0.02 0.02 0.02 0.04 0.03 0.03 0.02,0.1804604224295815
0.04 0.03 0.03 0.02 0.03 0.02 0.02 0.02 0.02 0.01 0.02 0.02 0.03 0.03 0.03 0.02 0.02 0.02 0.02 0.02 0.04 0.03 0.03 0.02 0.01,0.8262252437960846
0.01 0.02 0.01 0.02 0.02 0.01 0.01 0.01 0.01 0.02 0.01 0.01 0.01 0.02 0.02 0.03 0.01 0.01 0.01 0.02 0.02 0.02 0.01 0.03 0.02,0.21194565763855322
0.02 0.01 0.02 0.02 0.01 0.01 0.01 0.01 0.02 0.01 0.01 0.01 0.02 0.02 0.03 0.01 0.01 0.01 0.02 0.02 0.02 0.01 0.03 0.02 0.01,0.3201108856288727
0.01 0.02 0.02 0.01 0.01 0.01 0.01 0.02 0.01 0.01 0.01 0.02 0.02 0.03 0.01 0.01 0.01 0.02 0.02 0.02 0.01 0.03 0.02 0.01 0.01,0.2811316887844937
0.03 0.02 0.02 0.02 0.02 0.02 0.01 0.02 0.02 0.02 0.02 0.02 0.02 0.03 0.02 0.02 0.03 0.03 0.02 0.02 0.03 0.02 0.03 0.03 0.02,0.1039469579444453
0.02 0.02 0.02 0.02 0.02 0.01 0.02 0.02 0.02 0.02 0.02 0.02 0.03 0.02 0.02 0.03 0.03 0.02 0.02 0.03 0.02 0.03 0.03 0.02 0.01,0.8982582626290327
0.02 0.02 0.02 0.01 0.02 0.02 0.02 0.02 0.02 0.02 0.03 0.02 0.02 0.03 0.03 0.02 0.02 0.03 0.02 0.03 0.03 0.02 0.01 0.02 0.02,0.042546478487686
0.02 0.02 0.01 0.02 0.02 0.02 0.02 0.02 0.02 0.03 0.02 0.02 0.03 0.03 0.02 0.02 0.03 0.02 0.03 0.03 0.02 0.01 0.02 0.02 0.01,0.8371309280808645
0.87 0.87 0.88 0.86 0.85 0.87 0.87 0.87 0.87 0.87 0.88 0.87 0.87 0.88 0.87 0.87 0.88 0.86 0.87 0.87 0.89 0.87 0.87 0.87 0.87,0.005763657310798198
0.87 0.88 0.86 0.85 0.87 0.87 0.87 0.87 0.87 0.88 0.87 0.87 0.88 0.87 0.87 0.88 0.86 0.87 0.87 0.89 0.87 0.87 0.87 0.87 0.87,0.005763657310799863
0.88 0.86 0.85 0.87 0.87 0.87 0.87 0.87 0.88 0.87 0.87 0.88 0.87 0.87 0.88 0.86 0.87 0.87 0.89 0.87 0.87 0.87 0.87 0.87 0.88,0.48376875141296116
0.86 0.85 0.87 0.87 0.87 0.87 0.87 0.88 0.87 0.87 0.88 0.87 0.87 0.88 0.86 0.87 0.87 0.89 0.87 0.87 0.87 0.87 0.87 0.88 0.86,0.5949484673827673
0.87 0.86 0.87 0.87 0.87 0.87 0.88 0.86 0.85 0.87 0.87 0.87 0.87 0.87 0.88 0.87 0.87 0.88 0.87 0.87 0.88 0.86 0.87 0.87 0.89,0.9596387353264989
0.86 0.87 0.87 0.87 0.87 0.88 0.86 0.85 0.87 0.87 0.87 0.87 0.87 0.88 0.87 0.87 0.88 0.87 0.87 0.88 0.86 0.87 0.87 0.89 0.87,0.0013360016933242624
0.81 0.82 0.82 0.82 0.81 0.82 0.82 0.84 0.82 0.83 0.82 0.83 0.83 0.84 0.83 0.84 0.84 0.85 0.86 0.85 0.84 0.85 0.85 0.87 0.86,0.7093621135492599
0.82 0.82 0.82 0.81 0.82 0.82 0.84 0.82 0.83 0.82 0.83 0.83 0.84 0.83 0.84 0.84 0.85 0.86 0.85 0.84 0.85 0.85 0.87 0.86 0.87,0.8574202762663051
0.01 0.02 0.01 0.02 0.03 0.02 0.04 0.02 0.01 0.01 0.02 0.02 0.02 0.02 0.02 0.02 0.03 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.00,0.8493827647228285
0.02 0.01 0.02 0.03 0.02 0.04 0.02 0.01 0.01 0.02 0.02 0.02 0.02 0.02 0.02 0.03 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.00 0.00,0.7981027596783219
0.00 0.01 0.01 0.00 0.01 0.01 0.01 0.02 0.01 0.02 0.00 0.02 0.02 0.01 0.02 0.01 0.01 0.02 0.01 0.00 0.01 0.01 0.01 0.01 0.00,0.7087498957579551
0.01 0.01 0.00 0.01 0.01 0.01 0.02 0.01 0.02 0.00 0.02 0.02 0.01 0.02 0.01 0.01 0.02 0.01 0.00 0.01 0.01 0.01 0.01 0.00 0.00,0.7087498957579551
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.01 0.01 0.01 0.01 0.02 0.01 0.00 0.00 0.01 0.00 0.01 0.00 0.01 0.00 0.01 0.00,0.25663461794689224
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.01 0.01 0.01 0.01 0.02 0.01 0.00 0.00 0.01 0.00 0.01 0.00 0.01 0.00 0.01 0.00 0.00,0.25663461794689224
0.01 0.00 0.01 0.01 0.00 0.01 0.01 0.01 0.02 0.01 0.02 0.00 0.02 0.02 0.01 0.02 0.01 0.01 0.02 0.01 0.00 0.01 0.01 0.01 0.01,0.008097095864243231
0.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.01 0.01 0.01 0.01 0.02 0.01 0.00 0.00 0.01 0.00 0.01 0.00 0.01 0.00 0.01,0.33647765332322643
0.87 0.87 0.89 0.87 0.87 0.87 0.87 0.87 0.88 0.86 0.87 0.87 0.88 0.87 0.87 0.88 0.88 0.87 0.87 0.86 0.85 0.86 0.87 0.86 0.86,0.492999674646625
0.87 0.89 0.87 0.87 0.87 0.87 0.87 0.88 0.86 0.87 0.87 0.88 0.87 0.87 0.88 0.88 0.87 0.87 0.86 0.85 0.86 0.87 0.86 0.86 0.85,0.8824038714385528
0.86 0.87 0.87 0.89 0.87 0.87 0.87 0.87 0.87 0.88 0.86 0.87 0.87 0.88 0.87 0.87 0.88 0.88 0.87 0.87 0.86 0.85 0.86 0.87 0.86,0.492999674646625
0.88 0.86 0.87 0.87 0.89 0.87 0.87 0.87 0.87 0.87 0.88 0.86 0.87 0.87 0.88 0.87 0.87 0.88 0.88 0.87 0.87 0.86 0.85 0.86 0.87,0.001178547386452733
0.87 0.87 0.88 0.86 0.87 0.87 0.89 0.87 0.87 0.87 0.87 0.87 0.88 0.86 0.87 0.87 0.88 0.87 0.87 0.88 0.88 0.87 0.87 0.86 0.85,0.967095071691049
0.87 0.88 0.86 0.87 0.87 0.89 0.87 0.87 0.87 0.87 0.87 0.88 0.86 0.87 0.87 0.88 0.87 0.87 0.88 0.88 0.87 0.87 0.86 0.85 0.86,0.5493966766509165
0.81 0.82 0.82 0.82 0.82 0.81 0.81 0.81 0.81 0.82 0.82 0.83 0.82 0.83 0.84 0.85 0.83 0.84 0.83 0.85 0.84 0.84 0.84 0.86 0.83,0.010362586205660662
0.82 0.82 0.82 0.82 0.81 0.81 0.81 0.81 0.82 0.82 0.83 0.82 0.83 0.84 0.85 0.83 0.84 0.83 0.85 0.84 0.84 0.84 0.86 0.83 0.84,0.27244258162522084
0.10 0.05 0.06 0.03 0.04 0.02 0.06 0.04 0.08 0.04 0.06 0.04 0.07 0.03 0.04 0.02 0.06 0.03 0.06 0.01 0.08 0.02 0.07 0.03 0.04,0.05298034782482586
0.05 0.06 0.03 0.04 0.02 0.06 0.04 0.08 0.04 0.06 0.04 0.07 0.03 0.04 0.02 0.06 0.03 0.06 0.01 0.08 0.02 0.07 0.03 0.04 0.00,0.88134995416497
0.06 0.03 0.06 0.04 0.06 0.00 0.03 0.03 0.07 0.02 0.05 0.02 0.10 0.08 0.04 0.01 0.06 0.02 0.04 0.02 0.04 0.02 0.10 0.04 0.04,0.007995952918471327
0.03 0.06 0.04 0.06 0.00 0.03 0.03 0.07 0.02 0.05 0.02 0.10 0.08 0.04 0.01 0.06 0.02 0.04 0.02 0.04 0.02 0.10 0.04 0.04 0.00,0.6978893133022148
0.06 0.02 0.04 0.05 0.05 0.02 0.04 0.04 0.07 0.02 0.05 0.01 0.07 0.02 0.04 0.02 0.05 0.04 0.06 0.03 0.06 0.03 0.06 0.04 0.06,0.4302167975530674
0.02 0.04 0.05 0.05 0.02 0.04 0.04 0.07 0.02 0.05 0.01 0.07 0.02 0.04 0.02 0.05 0.04 0.06 0.03 0.06 0.03 0.06 0.04 0.06 0.00,0.9004605157331562
0.07 0.04 0.08 0.03 0.05 0.02 0.04 0.06 0.08 0.02 0.06 0.03 0.06 0.05 0.06 0.03 0.06 0.05 0.06 0.03 0.06 0.03 0.08 0.04 0.08,0.7027973787020112
0.04 0.08 0.03 0.05 0.02 0.04 0.06 0.08 0.02 0.06 0.03 0.06 0.05 0.06 0.03 0.06 0.05 0.06 0.03 0.06 0.03 0.08 0.04 0.08 0.00,0.9305163704824795
0.04 0.04 0.08 0.02 0.06 0.01 0.11 0.09 0.05 0.03 0.05 0.03 0.06 0.03 0.06 0.01 0.06 0.02 0.06 0.03 0.03 0.04 0.05 0.04 0.04,0.028379161577833822
0.04 0.08 0.02 0.06 0.01 0.11 0.09 0.05 0.03 0.05 0.03 0.06 0.03 0.06 0.01 0.06 0.02 0.06 0.03 0.03 0.04 0.05 0.04 0.04 0.00,0.7880237013250524
0.29 0.38 0.24 0.29 0.14 0.31 0.24 0.30 0.26 0.24 0.23 0.27 0.40 0.23 0.25 0.20 0.21 0.33 0.21 0.30 0.29 0.31 0.29 0.84 1.00,0.998698669303893
0.38 0.24 0.29 0.14 0.31 0.24 0.30 0.26 0.24 0.23 0.27 0.40 0.23 0.25 0.20 0.21 0.33 0.21 0.30 0.29 0.31 0.29 0.84 1.00 1.00,0.9825294709741784
0.30 0.29 0.38 0.24 0.29 0.14 0.31 0.24 0.30 0.26 0.24 0.23 0.27 0.40 0.23 0.25 0.20 0.21 0.33 0.21 0.30 0.29 0.31 0.29 0.84,0.9999358325182363
0.28 0.30 0.29 0.38 0.24 0.29 0.14 0.31 0.24 0.30 0.26 0.24 0.23 0.27 0.40 0.23 0.25 0.20 0.21 0.33 0.21 0.30 0.29 0.31 0.29,0.05448567968220741
0.41 0.40 0.16 0.31 0.21 0.35 0.19 0.34 0.28 0.27 0.33 0.30 0.25 0.46 0.34 0.28 0.21 0.33 0.35 0.39 0.26 0.36 0.53 0.78 0.91,0.9958771614968683
0.40 0.16 0.31 0.21 0.35 0.19 0.34 0.28 0.27 0.33 0.30 0.25 0.46 0.34 0.28 0.21 0.33 0.35 0.39 0.26 0.36 0.53 0.78 0.91 0.94,0.978926553353405
0.25 0.34 0.32 0.43 0.23 0.32 0.29 0.19 0.22 0.28 0.16 0.32 0.29 0.27 0.31 0.43 0.37 0.29 0.23 0.24 0.30 0.53 0.68 0.85 0.95,0.9907241366399857
0.34 0.32 0.43 0.23 0.32 0.29 0.19 0.22 0.28 0.16 0.32 0.29 0.27 0.31 0.43 0.37 0.29 0.23 0.24 0.30 0.53 0.68 0.85 0.95 1.00,0.9718099635704319
0.03 0.03 0.08 0.03 0.04 0.02 0.06 0.09 0.07 0.02 0.04 0.05 0.05 0.05 0.03 0.03 0.10 0.06 0.04 0.03 0.04 0.06 0.08 0.03 0.04,0.06664107592266533
0.03 0.08 0.03 0.04 0.02 0.06 0.09 0.07 0.02 0.04 0.05 0.05 0.05 0.03 0.03 0.10 0.06 0.04 0.03 0.04 0.06 0.08 0.03 0.04 0.00,0.8675314417962701
0.05 0.04 0.08 0.03 0.06 0.01 0.08 0.07 0.06 0.03 0.05 0.04 0.06 0.06 0.04 0.03 0.13 0.05 0.06 0.01 0.03 0.04 0.07 0.02 0.04,0.07076576647464972
0.04 0.08 0.03 0.06 0.01 0.08 0.07 0.06 0.03 0.05 0.04 0.06 0.06 0.04 0.03 0.13 0.05 0.06 0.01 0.03 0.04 0.07 0.02 0.04 0.00,0.791655704059031
0.06 0.03 0.06 0.02 0.04 0.02 0.06 0.05 0.04 0.02 0.06 0.02 0.07 0.01 0.06 0.02 0.12 0.08 0.04 0.02 0.03 0.08 0.07 0.02 0.04,0.023315591909097044
0.03 0.06 0.02 0.04 0.02 0.06 0.05 0.04 0.02 0.06 0.02 0.07 0.01 0.06 0.02 0.12 0.08 0.04 0.02 0.03 0.08 0.07 0.02 0.04 0.00,0.7196441328189138
0.05 0.02 0.03 0.03 0.05 0.01 0.07 0.03 0.07 0.04 0.04 0.01 0.05 0.03 0.04 0.02 0.05 0.02 0.06 0.04 0.08 0.02 0.04 0.04 0.05,0.15379688694109628
0.02 0.03 0.03 0.05 0.01 0.07 0.03 0.07 0.04 0.04 0.01 0.05 0.03 0.04 0.02 0.05 0.02 0.06 0.04 0.08 0.02 0.04 0.04 0.05 0.00,0.8457012169243429
0.04 0.03 0.07 0.03 0.06 0.02 0.08 0.04 0.05 0.02 0.03 0.04 0.07 0.03 0.04 0.02 0.04 0.04 0.07 0.01 0.03 0.02 0.07 0.05 0.05,0.08689919522974643
0.03 0.07 0.03 0.06 0.02 0.08 0.04 0.05 0.02 0.03 0.04 0.07 0.03 0.04 0.02 0.04 0.04 0.07 0.01 0.03 0.02 0.07 0.05 0.05 0.00,0.8568391151781016
0.31 0.25 0.34 0.32 0.43 0.23 0.32 0.29 0.19 0.22 0.28 0.16 0.32 0.29 0.27 0.31 0.43 0.37 0.29 0.23 0.24 0.30 0.53 0.68 0.85,0.9970940573167818
0.32 0.43 0.23 0.32 0.29 0.19 0.22 0.28 0.16 0.32 0.29 0.27 0.31 0.43 0.37 0.29 0.23 0.24 0.30 0.53 0.68 0.85 0.95 1.00 1.00,0.9235590088797008
0.43 0.23 0.32 0.29 0.19 0.22 0.28 0.16 0.32 0.29 0.27 0.31 0.43 0.37 0.29 0.23 0.24 0.30 0.53 0.68 0.85 0.95 1.00 1.00 1.00,0.859934624243161
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,0.02061761042496646
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,0.02061761042496646
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,0.0
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.85,0.9999938557787936
0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.02 0.02 0.02 0.03 0.03 0.03 0.03 0.03 0.02 0.02 0.03 0.02 0.02 0.02 0.02 0.55 1.00,0.9998966005694437
0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.02 0.02 0.02 0.03 0.03 0.03 0.03 0.03 0.02 0.02 0.03 0.02 0.02 0.02 0.02 0.55 1.00 1.00,0.9929546260413608
0.01 0.01 0.01 0.01 0.01 0.01 0.02 0.02 0.02 0.03 0.03 0.03 0.03 0.03 0.02 0.02 0.03 0.02 0.02 0.02 0.02 0.55 1.00 1.00 0.81,0.8960300987526041
0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.85 1.00,0.9988659273886965
0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.85 1.00 1.00,0.9834511301298821
0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02,0.0
0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.85,0.9999938557785802
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,0.02061761042496646
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.85 1.00,0.9988406195877029
0.02 0.02 0.01 0.02 0.01 0.02 0.03 0.03 0.02 0.02 0.02 0.01 0.02 0.01 0.01 0.01 0.01 0.01 0.02 0.02 0.02 0.03 0.02 0.02 0.01,0.49525908312124445
0.02 0.01 0.02 0.01 0.02 0.03 0.03 0.02 0.02 0.02 0.01 0.02 0.01 0.01 0.01 0.01 0.01 0.02 0.02 0.02 0.03 0.02 0.02 0.01 0.01,0.44398208009812
