window,phi
0.01 0.01 0.01 0.02 0.01 0.01 0.01 0.01 0.02 0.02 0.02 0.01 0.01 0.01 0.02 0.02 0.02 0.01 0.01 0.01 0.01 0.00 0.00 0.00 0.00,0.7709190152313921
0.00 0.00 0.00 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.02 0.01 0.01 0.01 0.01 0.02 0.02 0.02 0.01 0.01 0.01 0.00 0.00 0.00 0.00,0.5973838478582756
0.00 0.00 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.02 0.01 0.01 0.01 0.01 0.02 0.02 0.02 0.01 0.01 0.01 0.00 0.00 0.00 0.00 0.00,0.5973838478582756
0.01 0.01 0.01 0.01 0.01 0.02 0.01 0.01 0.01 0.01 0.02 0.02 0.02 0.01 0.01 0.01 0.02 0.02 0.02 0.01 0.01 0.01 0.01 0.00 0.00,0.8945999369913269
0.01 0.01 0.02 0.02 0.02 0.01 0.02 0.02 0.02 0.02 0.01 0.02 0.02 0.03 0.02 0.02 0.02 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,0.38145818056961334
0.01 0.02 0.02 0.02 0.01 0.02 0.02 0.02 0.02 0.01 0.02 0.02 0.03 0.02 0.02 0.02 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.02,0.22119852856097266
0.03 0.03 0.03 0.02 0.02 0.02 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.02 0.01 0.01 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.03,0.7835185592463125
0.03 0.03 0.02 0.02 0.02 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.02 0.01 0.01 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.03 0.03,0.7835185592463125
0.02 0.02 0.02 0.02 0.01 0.01 0.01 0.00 0.00 0.00 0.00 0.00 0.01 0.01 0.01 0.01 0.01 0.01 0.02 0.02 0.02 0.02 0.02 0.02 0.03,0.88584322272854
0.02 0.02 0.02 0.01 0.01 0.01 0.00 0.00 0.00 0.00 0.00 0.01 0.01 0.01 0.01 0.01 0.01 0.02 0.02 0.02 0.02 0.02 0.02 0.03 0.03,0.8371312632704508
0.01 0.01 0.01 0.01 0.01 0.02 0.01 0.02 0.02 0.02 0.02 0.02 0.02 0.03 0.03 0.03 0.03 0.02 0.02 0.01 0.01 0.01 0.01 0.01 0.25,0.9999917777403952
0.01 0.01 0.01 0.01 0.02 0.01 0.02 0.02 0.02 0.02 0.02 0.02 0.03 0.03 0.03 0.03 0.02 0.02 0.01 0.01 0.01 0.01 0.01 0.25 0.05,0.10673597898775089
0.01 0.01 0.01 0.01 0.01 0.01 0.02 0.01 0.02 0.02 0.02 0.02 0.02 0.02 0.03 0.03 0.03 0.03 0.02 0.02 0.01 0.01 0.01 0.01 0.01,0.3495288618487835
0.01 0.01 0.01 0.02 0.01 0.02 0.02 0.02 0.02 0.02 0.02 0.03 0.03 0.03 0.03 0.02 0.02 0.01 0.01 0.01 0.01 0.01 0.25 0.05 1.00,0.9999880337845346
0.01 0.01 0.01 0.01 0.05 0.06 0.07 0.08 0.10 0.09 0.11 0.10 0.14 0.09 0.09 0.07 0.02 0.01 0.01 0.02 0.01 0.02 0.03 0.03 0.03,0.1314168572380624
0.01 0.01 0.01 0.05 0.06 0.07 0.08 0.10 0.09 0.11 0.10 0.14 0.09 0.09 0.07 0.02 0.01 0.01 0.02 0.01 0.02 0.03 0.03 0.03 0.02,0.27607461646881193
0.11 0.03 0.02 0.03 0.04 0.06 0.07 0.09 0.05 0.06 0.07 0.06 0.07 0.05 0.05 0.05 0.05 0.05 0.06 0.05 0.05 0.05 0.03 0.03 0.03,0.4777159404674086
0.03 0.02 0.03 0.04 0.06 0.07 0.09 0.05 0.06 0.07 0.06 0.07 0.05 0.05 0.05 0.05 0.05 0.06 0.05 0.05 0.05 0.03 0.03 0.03 0.02,0.7695501297881856
0.02 0.01 0.03 0.04 0.05 0.07 0.05 0.08 0.10 0.09 0.10 0.11 0.08 0.08 0.09 0.09 0.12 0.10 0.11 0.06 0.03 0.01 0.01 0.01 0.01,0.6321203587285482
0.01 0.03 0.04 0.05 0.07 0.05 0.08 0.10 0.09 0.10 0.11 0.08 0.08 0.09 0.09 0.12 0.10 0.11 0.06 0.03 0.01 0.01 0.01 0.01 0.00,0.7289442992172142
0.03 0.01 0.01 0.02 0.01 0.01 0.01 0.01 0.05 0.06 0.07 0.08 0.10 0.09 0.11 0.10 0.14 0.09 0.09 0.07 0.02 0.01 0.01 0.02 0.01,0.3756029246221809
0.01 0.01 0.02 0.01 0.01 0.01 0.01 0.05 0.06 0.07 0.08 0.10 0.09 0.11 0.10 0.14 0.09 0.09 0.07 0.02 0.01 0.01 0.02 0.01 0.02,0.22217993048835827
0.09 0.07 0.02 0.01 0.01 0.02 0.01 0.02 0.03 0.03 0.03 0.02 0.02 0.02 0.02 0.08 0.08 0.08 0.10 0.10 0.10 0.07 0.06 0.05 0.03,0.13091271482584765
0.07 0.02 0.01 0.01 0.02 0.01 0.02 0.03 0.03 0.03 0.02 0.02 0.02 0.02 0.08 0.08 0.08 0.10 0.10 0.10 0.07 0.06 0.05 0.03 0.02,0.26104689122095104
0.03 0.01 0.02 0.02 0.01 0.02 0.01 0.01 0.01 0.02 0.03 0.03 0.31 0.56 0.68 0.59 0.70 0.66 0.62 0.65 0.68 0.68 0.86 0.67 0.86,0.69334241034812
0.01 0.02 0.02 0.01 0.02 0.01 0.01 0.01 0.02 0.03 0.03 0.31 0.56 0.68 0.59 0.70 0.66 0.62 0.65 0.68 0.68 0.86 0.67 0.86 0.86,0.6270883146542123
0.68 0.68 0.86 0.67 0.86 0.86 0.84 0.72 0.52 0.41 0.32 0.29 0.32 0.31 0.37 0.43 0.44 0.47 0.54 0.60 0.76 0.78 0.85 0.88 1.00,0.7945079570861132
0.68 0.86 0.67 0.86 0.86 0.84 0.72 0.52 0.41 0.32 0.29 0.32 0.31 0.37 0.43 0.44 0.47 0.54 0.60 0.76 0.78 0.85 0.88 1.00 0.88,0.4844605634264787
0.62 0.65 0.68 0.68 0.86 0.67 0.86 0.86 0.84 0.72 0.52 0.41 0.32 0.29 0.32 0.31 0.37 0.43 0.44 0.47 0.54 0.60 0.76 0.78 0.85,0.5885706080940112
0.65 0.68 0.68 0.86 0.67 0.86 0.86 0.84 0.72 0.52 0.41 0.32 0.29 0.32 0.31 0.37 0.43 0.44 0.47 0.54 0.60 0.76 0.78 0.85 0.88,0.6127434137861114
0.86 0.67 0.86 0.86 0.84 0.72 0.52 0.41 0.32 0.29 0.32 0.31 0.37 0.43 0.44 0.47 0.54 0.60 0.76 0.78 0.85 0.88 1.00 0.88 0.95,0.6062287768962935
0.49 0.56 0.49 0.55 0.65 0.83 0.85 0.83 0.76 0.62 0.52 0.46 0.34 0.33 0.29 0.31 0.33 0.37 0.46 0.38 0.46 0.46 0.35 0.11 0.01,0.9218519458027046
0.56 0.49 0.55 0.65 0.83 0.85 0.83 0.76 0.62 0.52 0.46 0.34 0.33 0.29 0.31 0.33 0.37 0.46 0.38 0.46 0.46 0.35 0.11 0.01 0.00,0.8688297435375525
0.40 0.49 0.56 0.49 0.55 0.65 0.83 0.85 0.83 0.76 0.62 0.52 0.46 0.34 0.33 0.29 0.31 0.33 0.37 0.46 0.38 0.46 0.46 0.35 0.11,0.8825873013265376
0.35 0.32 0.25 0.31 0.36 0.38 0.41 0.39 0.52 0.45 0.47 0.54 0.51 0.54 0.56 0.61 0.69 0.75 0.74 0.70 0.63 0.56 0.52 0.44 0.39,0.2600571185896916
0.32 0.25 0.31 0.36 0.38 0.41 0.39 0.52 0.45 0.47 0.54 0.51 0.54 0.56 0.61 0.69 0.75 0.74 0.70 0.63 0.56 0.52 0.44 0.39 0.29,0.6559417643192362
0.31 0.27 0.34 0.38 0.44 0.37 0.47 0.47 0.52 0.46 0.46 0.61 0.68 0.72 0.75 0.87 0.90 0.92 0.80 0.72 0.60 0.50 0.41 0.35 0.29,0.5704316033300414
0.27 0.34 0.38 0.44 0.37 0.47 0.47 0.52 0.46 0.46 0.61 0.68 0.72 0.75 0.87 0.90 0.92 0.80 0.72 0.60 0.50 0.41 0.35 0.29 0.29,0.5644715096956496
0.33 0.30 0.26 0.30 0.36 0.43 0.38 0.42 0.50 0.47 0.51 0.52 0.46 0.50 0.61 0.65 0.74 0.86 0.76 0.78 0.63 0.58 0.38 0.39 0.36,0.31029667180019205
0.30 0.26 0.30 0.36 0.43 0.38 0.42 0.50 0.47 0.51 0.52 0.46 0.50 0.61 0.65 0.74 0.86 0.76 0.78 0.63 0.58 0.38 0.39 0.36 0.29,0.5540780115657318
0.86 0.77 0.67 0.55 0.46 0.42 0.40 0.33 0.26 0.24 0.33 0.33 0.42 0.43 0.36 0.38 0.44 0.43 0.48 0.58 0.51 0.65 0.80 0.81 0.85,0.8155253845438026
0.77 0.67 0.55 0.46 0.42 0.40 0.33 0.26 0.24 0.33 0.33 0.42 0.43 0.36 0.38 0.44 0.43 0.48 0.58 0.51 0.65 0.80 0.81 0.85 0.91,0.8913547092659398
0.79 0.86 0.85 0.72 0.48 0.50 0.42 0.37 0.31 0.27 0.34 0.38 0.44 0.37 0.47 0.47 0.52 0.46 0.46 0.61 0.68 0.72 0.75 0.87 0.90,0.7897957340610664
0.86 0.85 0.72 0.48 0.50 0.42 0.37 0.31 0.27 0.34 0.38 0.44 0.37 0.47 0.47 0.52 0.46 0.46 0.61 0.68 0.72 0.75 0.87 0.90 0.92,0.791882571401068
0.73 0.83 0.77 0.88 0.61 0.71 0.55 0.47 0.33 0.24 0.31 0.32 0.35 0.38 0.43 0.40 0.37 0.48 0.52 0.49 0.56 0.58 0.63 0.64 0.82,0.7209949952280694
0.83 0.77 0.88 0.61 0.71 0.55 0.47 0.33 0.24 0.31 0.32 0.35 0.38 0.43 0.40 0.37 0.48 0.52 0.49 0.56 0.58 0.63 0.64 0.82 0.92,0.8607843891155859
0.88 0.76 0.77 0.78 0.59 0.46 0.43 0.31 0.29 0.31 0.31 0.38 0.36 0.43 0.43 0.40 0.43 0.55 0.47 0.60 0.52 0.56 0.64 0.69 0.76,0.6211663424608908
0.76 0.77 0.78 0.59 0.46 0.43 0.31 0.29 0.31 0.31 0.38 0.36 0.43 0.43 0.40 0.43 0.55 0.47 0.60 0.52 0.56 0.64 0.69 0.76 0.93,0.9331210309721979
0.87 0.90 0.92 0.80 0.72 0.60 0.50 0.41 0.35 0.29 0.29 0.39 0.38 0.40 0.40 0.42 0.43 0.46 0.52 0.53 0.57 0.55 0.57 0.63 0.89,0.7904531042229004
0.90 0.92 0.80 0.72 0.60 0.50 0.41 0.35 0.29 0.29 0.39 0.38 0.40 0.40 0.42 0.43 0.46 0.52 0.53 0.57 0.55 0.57 0.63 0.89 1.00,0.9110050449930938
0.00 0.01 0.00 0.00 0.00 0.00 0.00 0.00 0.01 0.04 0.03 0.05 0.06 0.08 0.03 0.03 0.02 0.02 0.05 0.03 0.02 0.02 0.04 0.03 0.01,0.17752838538296445
0.01 0.00 0.00 0.00 0.00 0.00 0.00 0.01 0.04 0.03 0.05 0.06 0.08 0.03 0.03 0.02 0.02 0.05 0.03 0.02 0.02 0.04 0.03 0.01 0.00,0.45323291879089944
0.00 0.01 0.01 0.00 0.03 0.04 0.03 0.02 0.03 0.03 0.03 0.05 0.04 0.05 0.02 0.02 0.01 0.01 0.01 0.00 0.00 0.01 0.01 0.00 0.00,0.49827305919616993
0.01 0.01 0.00 0.03 0.04 0.03 0.02 0.03 0.03 0.03 0.05 0.04 0.05 0.02 0.02 0.01 0.01 0.01 0.00 0.00 0.01 0.01 0.00 0.00 0.00,0.49827305919616993
0.00 0.00 0.00 0.01 0.02 0.08 0.07 0.00 0.01 0.01 0.01 0.01 0.04 0.03 0.01 0.00 0.05 0.00 0.05 0.01 0.00 0.00 0.01 0.00 0.00,0.23857109660261955
0.00 0.00 0.01 0.02 0.08 0.07 0.00 0.01 0.01 0.01 0.01 0.04 0.03 0.01 0.00 0.05 0.00 0.05 0.01 0.00 0.00 0.01 0.00 0.00 0.00,0.23857109660261955
0.04 0.03 0.00 0.00 0.00 0.01 0.02 0.08 0.07 0.00 0.01 0.01 0.01 0.01 0.04 0.03 0.01 0.00 0.05 0.00 0.05 0.01 0.00 0.00 0.01,0.08545622640974415
0.03 0.00 0.00 0.00 0.01 0.02 0.08 0.07 0.00 0.01 0.01 0.01 0.01 0.04 0.03 0.01 0.00 0.05 0.00 0.05 0.01 0.00 0.00 0.01 0.00,0.2712364662701032
0.00 0.02 0.04 0.01 0.09 0.13 0.13 0.13 0.10 0.14 0.13 0.12 0.12 0.01 0.00 0.01 0.01 0.01 0.00 0.01 0.00 0.00 0.00 0.00 0.00,0.31254348350079997
0.02 0.04 0.01 0.09 0.13 0.13 0.13 0.10 0.14 0.13 0.12 0.12 0.01 0.00 0.01 0.01 0.01 0.00 0.01 0.00 0.00 0.00 0.00 0.00 0.00,0.3125434835008001
0.02 0.02 0.04 0.03 0.01 0.00 0.00 0.01 0.00 0.01 0.00 0.02 0.01 0.00 0.03 0.42 0.45 0.56 0.83 0.58 0.52 0.79 0.82 0.75 0.95,0.8630042263706639
0.02 0.04 0.03 0.01 0.00 0.00 0.01 0.00 0.01 0.00 0.02 0.01 0.00 0.03 0.42 0.45 0.56 0.83 0.58 0.52 0.79 0.82 0.75 0.95 0.91,0.7573208773183205
0.03 0.02 0.02 0.04 0.03 0.01 0.00 0.00 0.01 0.00 0.01 0.00 0.02 0.01 0.00 0.03 0.42 0.45 0.56 0.83 0.58 0.52 0.79 0.82 0.75,0.7393570810963374
0.51 0.51 0.50 0.56 0.30 0.16 0.15 0.18 0.27 0.02 0.12 0.10 0.27 0.34 0.19 0.41 0.45 0.48 0.40 0.31 0.43 0.39 0.47 0.52 0.57,0.6406464046873912
0.51 0.50 0.56 0.30 0.16 0.15 0.18 0.27 0.02 0.12 0.10 0.27 0.34 0.19 0.41 0.45 0.48 0.40 0.31 0.43 0.39 0.47 0.52 0.57 0.98,0.9918256022206189
0.45 0.56 0.83 0.58 0.52 0.79 0.82 0.75 0.95 0.91 0.65 0.78 0.77 0.55 0.42 0.48 0.44 0.31 0.12 0.35 0.44 0.38 0.58 0.69 0.83,0.46978754487136953
0.56 0.83 0.58 0.52 0.79 0.82 0.75 0.95 0.91 0.65 0.78 0.77 0.55 0.42 0.48 0.44 0.31 0.12 0.35 0.44 0.38 0.58 0.69 0.83 1.00,0.7811481210811558
0.83 0.58 0.52 0.79 0.82 0.75 0.95 0.91 0.65 0.78 0.77 0.55 0.42 0.48 0.44 0.31 0.12 0.35 0.44 0.38 0.58 0.69 0.83 1.00 1.00,0.7113950969120469
0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,0.1767073715030808
0.01 0.01 0.01 0.01 0.01 0.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,0.14605970296704796
0.03 0.03 0.03 0.03 0.03 0.03 0.03 0.03 0.03 0.03 0.03 0.03 0.03 0.03 0.03 0.03 0.03 0.03 0.03 0.03 0.03 0.03 0.00 0.00 0.00,0.9744382745126231
0.03 0.03 0.03 0.03 0.03 0.03 0.03 0.03 0.03 0.03 0.03 0.03 0.03 0.03 0.03 0.03 0.03 0.03 0.03 0.03 0.03 0.00 0.00 0.00 0.00,0.9275598971730303
0.01 0.01 0.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,0.06590898455125216
0.01 0.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,0.04254632504457645
0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02,0.0
0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02,0.0
0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02,0.0
0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02,0.0
0.04 0.04 0.04 0.04 0.04 0.04 0.04 0.05 0.05 0.04 0.04 0.04 0.04 0.04 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.03,0.024894917491972368
0.04 0.04 0.04 0.04 0.04 0.04 0.05 0.05 0.04 0.04 0.04 0.04 0.04 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.03 0.20,0.999981104136218
0.04 0.04 0.04 0.05 0.05 0.04 0.04 0.04 0.04 0.04 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.03 0.20 0.07 0.06 0.10,0.6888368794304689
0.04 0.04 0.05 0.05 0.04 0.04 0.04 0.04 0.04 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.03 0.20 0.07 0.06 0.10 0.19,0.9887858069601034
0.04 0.05 0.05 0.04 0.04 0.04 0.04 0.04 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.03 0.20 0.07 0.06 0.10 0.19 0.48,0.9998950222675906
0.05 0.05 0.04 0.04 0.04 0.04 0.04 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.03 0.20 0.07 0.06 0.10 0.19 0.48 0.69,0.9993792455311298
0.05 0.04 0.04 0.04 0.04 0.04 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.03 0.20 0.07 0.06 0.10 0.19 0.48 0.69 0.90,0.9977630933723923
0.04 0.04 0.04 0.04 0.04 0.04 0.04 0.04 0.04 0.04 0.04 0.04 0.04 0.04 0.04 0.04 0.04 0.05 0.05 0.04 0.05 0.05 0.05 0.29 0.09,0.2345769749587765
0.04 0.04 0.04 0.04 0.04 0.04 0.04 0.04 0.04 0.04 0.04 0.04 0.04 0.04 0.04 0.04 0.05 0.05 0.04 0.05 0.05 0.05 0.29 0.09 1.00,0.999986474080929
0.01 0.01 0.01 0.01 0.01 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.03 0.03 0.03 0.03 0.03 0.03 0.03 0.02 0.01 0.00,0.9410674111034132
0.01 0.01 0.01 0.01 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.03 0.03 0.03 0.03 0.03 0.03 0.03 0.02 0.01 0.00 0.00,0.9019791855799849
0.00 0.00 0.00 0.01 0.01 0.01 0.01 0.01 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.03 0.02 0.02 0.02 0.02 0.02 0.01 0.00 0.00,0.7436234208167993
0.00 0.00 0.01 0.01 0.01 0.01 0.01 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.03 0.02 0.02 0.02 0.02 0.02 0.01 0.00 0.00 0.00,0.7436234208167993
0.00 0.01 0.01 0.01 0.01 0.02 0.02 0.02 0.02 0.02 0.02 0.04 1.00 0.39 0.03 0.03 0.03 0.03 0.03 0.02 0.02 0.02 0.01 0.01 0.00,0.06229927327734375
0.01 0.01 0.01 0.01 0.02 0.02 0.02 0.02 0.02 0.02 0.04 1.00 0.39 0.03 0.03 0.03 0.03 0.03 0.02 0.02 0.02 0.01 0.01 0.00 0.00,0.06229927327734375
0.00 0.00 0.00 0.01 0.01 0.01 0.01 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.03 0.03 0.03 0.03 0.03 0.02 0.02 0.02 0.01 0.00 0.00,0.7079314713338456
0.00 0.00 0.01 0.01 0.01 0.01 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.03 0.03 0.03 0.03 0.03 0.02 0.02 0.02 0.01 0.00 0.00 0.00,0.7079314713338456
0.01 0.01 0.01 0.01 0.01 0.01 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.03 0.03 0.03 0.03 0.03 0.03 0.03 0.02 0.01,0.5905148977123944
0.28 0.30 0.31 0.37 0.38 0.34 0.35 0.28 0.26 0.25 0.23 0.20 0.18 0.19 0.19 0.21 0.21 0.16 0.14 0.13 0.16 0.24 0.30 0.34 0.32,0.34438805122199223
0.30 0.31 0.37 0.38 0.34 0.35 0.28 0.26 0.25 0.23 0.20 0.18 0.19 0.19 0.21 0.21 0.16 0.14 0.13 0.16 0.24 0.30 0.34 0.32 0.40,0.8070498394996404
0.40 0.38 0.36 0.45 0.42 0.36 0.31 0.32 0.26 0.21 0.19 0.18 0.19 0.18 0.19 0.20 0.21 0.19 0.20 0.20 0.27 0.34 0.33 0.40 0.45,0.779502337944914
0.38 0.36 0.45 0.42 0.36 0.31 0.32 0.26 0.21 0.19 0.18 0.19 0.18 0.19 0.20 0.21 0.19 0.20 0.20 0.27 0.34 0.33 0.40 0.45 0.45,0.7504345397498353
0.27 0.31 0.34 0.35 0.35 0.34 0.37 0.31 0.27 0.29 0.25 0.21 0.18 0.16 0.18 0.19 0.16 0.18 0.18 0.16 0.16 0.20 0.23 0.34 0.34,0.5020837758247862
0.31 0.34 0.35 0.35 0.34 0.37 0.31 0.27 0.29 0.25 0.21 0.18 0.16 0.18 0.19 0.16 0.18 0.18 0.16 0.16 0.20 0.23 0.34 0.34 0.40,0.7991935173493668
0.38 0.34 0.35 0.28 0.26 0.25 0.23 0.20 0.18 0.19 0.19 0.21 0.21 0.16 0.14 0.13 0.16 0.24 0.30 0.34 0.32 0.40 0.38 0.36 0.45,0.8825449912594319
0.34 0.35 0.28 0.26 0.25 0.23 0.20 0.18 0.19 0.19 0.21 0.21 0.16 0.14 0.13 0.16 0.24 0.30 0.34 0.32 0.40 0.38 0.36 0.45 0.42,0.7519345783757164
0.04 0.03 0.04 0.04 0.04 0.04 0.04 0.04 0.03 0.03 0.02 0.01 0.01 0.00 0.01 0.01 0.01 0.01 0.02 0.02 0.02 0.02 0.02 0.02 0.04,0.531148374554983
0.03 0.04 0.04 0.04 0.04 0.04 0.04 0.03 0.03 0.02 0.01 0.01 0.00 0.01 0.01 0.01 0.01 0.02 0.02 0.02 0.02 0.02 0.02 0.04 1.00,0.9999935462773294
